Date,Mean_Temp,Humidity,wind_speed,Dew_Point,Surface_Temp,HYDRA,Adsorption_Flag,Adsorption_Label,Month,"Year
",,,,,,,,
01-08-2013,30,73.5,5.550000000000001,24.73097611,25,DESORPTION,0,Desorption,7,2013,,,,,,,,
02-08-2013,31.571428571428573,66.42857142857143,11.114285714285716,24.5353784,26.57142857,DESORPTION,0,Desorption,8,2013,,,,,,,,
03-08-2013,32.5,62.333333333333336,10.816666666666665,24.34723379,27.5,DESORPTION,0,Desorption,8,2013,,,,,,,,
04-08-2013,32.5,62.5,5.1,24.39190834,27.5,DESORPTION,0,Desorption,8,2013,,,,,,,,
05-08-2013,29.5,77,6.783333333333334,25.03036315,24.5,ADSORPTION,1,Adsorption,8,2013,,,,,,,,
06-08-2013,27.166666666666668,90.66666666666667,4.016666666666667,25.50273522,22.16666667,ADSORPTION,1,Adsorption,8,2013,,,,,,,,
07-08-2013,28.375,85.25,3.25,25.65103406,23.375,ADSORPTION,1,Adsorption,8,2013,,,,,,,,
08-08-2013,28.5,84,6.166666666666667,25.52393578,23.5,ADSORPTION,1,Adsorption,8,2013,,,,,,,,
09-08-2013,27.166666666666668,87.5,3.716666666666667,24.90415536,22.16666667,ADSORPTION,1,Adsorption,8,2013,,,,,,,,
10-08-2013,29.428571428571427,79.85714285714286,6.1000000000000005,25.57505179,24.42857143,ADSORPTION,1,Adsorption,8,2013,,,,,,,,
11-08-2013,30,76.83333333333333,6.800000000000001,25.4771954,25,ADSORPTION,1,Adsorption,8,2013,,,,,,,,
12-08-2013,29.5,81.5,8.350000000000001,25.98890389,24.5,ADSORPTION,1,Adsorption,8,2013,,,,,,,,
13-08-2013,30.75,72,11.125,25.10433424,25.75,DESORPTION,0,Desorption,8,2013,,,,,,,,
14-08-2013,29.666666666666668,74.33333333333333,9.866666666666667,24.59944466,24.66666667,DESORPTION,0,Desorption,8,2013,,,,,,,,
15-08-2013,27.714285714285715,85,8.2,24.95439805,22.71428571,ADSORPTION,1,Adsorption,8,2013,,,,,,,,
16-08-2013,26.6,92,4.46,25.18870487,21.6,ADSORPTION,1,Adsorption,8,2013,,,,,,,,
17-08-2013,27.428571428571427,91,14.285714285714286,25.82342333,22.42857143,ADSORPTION,1,Adsorption,8,2013,,,,,,,,
18-08-2013,28.333333333333332,83.83333333333333,1.2333333333333334,25.3274975,23.33333333,ADSORPTION,1,Adsorption,8,2013,,,,,,,,
19-08-2013,28.166666666666668,84.66666666666667,5.550000000000001,25.33117278,23.16666667,ADSORPTION,1,Adsorption,8,2013,,,,,,,,
20-08-2013,27.375,88.5,5.325,25.30027938,22.375,ADSORPTION,1,Adsorption,8,2013,,,,,,,,
21-08-2013,28.333333333333332,81.16666666666667,10.314285714285717,24.78382823,23.33333333,ADSORPTION,1,Adsorption,8,2013,,,,,,,,
22-08-2013,29.166666666666668,74.83333333333333,6.483333333333334,24.23019408,24.16666667,ADSORPTION,1,Adsorption,8,2013,,,,,,,,
23-08-2013,31.285714285714285,73.14285714285714,2.642857142857143,25.88399539,26.28571429,DESORPTION,0,Desorption,8,2013,,,,,,,,
24-08-2013,32,71.25,18.525,26.12452833,27,DESORPTION,0,Desorption,8,2013,,,,,,,,
25-08-2013,29,90.75,0.925,27.32874612,24,ADSORPTION,1,Adsorption,8,2013,,,,,,,,
26-08-2013,32,69.875,6.475,25.79453303,27,DESORPTION,0,Desorption,8,2013,,,,,,,,
27-08-2013,32.142857142857146,57.285714285714285,17.071428571428573,22.60989259,27.14285714,DESORPTION,0,Desorption,8,2013,,,,,,,,
28-08-2013,30.142857142857142,60.714285714285715,11.642857142857142,21.69751557,25.14285714,DESORPTION,0,Desorption,8,2013,,,,,,,,
29-08-2013,31.5,57,9.275,21.92947561,26.5,DESORPTION,0,Desorption,8,2013,,,,,,,,
30-08-2013,29.166666666666668,73,3.1,23.81630483,24.16666667,DESORPTION,0,Desorption,8,2013,,,,,,,,
31-08-2013,29,71.75,4.65,23.36917458,24,DESORPTION,0,Desorption,8,2013,,,,,,,,
01-09-2013,30,65.2,11.48,22.73596477,25,DESORPTION,0,Desorption,8,2013,,,,,,,,
02-09-2013,31.857142857142858,50.857142857142854,15.342857142857142,20.39788306,26.85714286,DESORPTION,0,Desorption,9,2013,,,,,,,,
03-09-2013,32.75,45.5,14.799999999999999,19.41128692,27.75,DESORPTION,0,Desorption,9,2013,,,,,,,,
04-09-2013,31.714285714285715,48,14.542857142857141,19.33299832,26.71428571,DESORPTION,0,Desorption,9,2013,,,,,,,,
05-09-2013,31.666666666666668,46,13.566666666666668,18.60676338,26.66666667,DESORPTION,0,Desorption,9,2013,,,,,,,,
06-09-2013,30.571428571428573,55.714285714285715,10.042857142857144,20.6940439,25.57142857,DESORPTION,0,Desorption,9,2013,,,,,,,,
07-09-2013,30.833333333333332,51.833333333333336,6.783333333333334,19.76577204,25.83333333,DESORPTION,0,Desorption,9,2013,,,,,,,,
08-09-2013,28,71.75,2.325,22.41087887,23,DESORPTION,0,Desorption,9,2013,,,,,,,,
09-09-2013,31,57.5,42.22,21.60734156,26,DESORPTION,0,Desorption,9,2013,,,,,,,,
10-09-2013,29.666666666666668,66.33333333333333,3.6999999999999997,22.70482277,24.66666667,DESORPTION,0,Desorption,9,2013,,,,,,,,
11-09-2013,30.857142857142858,61.142857142857146,3.971428571428571,22.48335479,25.85714286,DESORPTION,0,Desorption,9,2013,,,,,,,,
12-09-2013,31.166666666666668,60.333333333333336,2.7833333333333337,22.55376955,26.16666667,DESORPTION,0,Desorption,9,2013,,,,,,,,
13-09-2013,31.142857142857142,67.14285714285714,3.1714285714285717,24.30762664,26.14285714,DESORPTION,0,Desorption,9,2013,,,,,,,,
14-09-2013,30.5,67,2.7833333333333337,23.66155815,25.5,DESORPTION,0,Desorption,9,2013,,,,,,,,
15-09-2013,31.625,56.375,3.9375,21.86466412,26.625,DESORPTION,0,Desorption,9,2013,,,,,,,,
16-09-2013,29.666666666666668,60,7.100000000000001,21.0576871,24.66666667,DESORPTION,0,Desorption,9,2013,,,,,,,,
17-09-2013,29.25,56.5,3.475,19.69371986,24.25,DESORPTION,0,Desorption,9,2013,,,,,,,,
18-09-2013,29.142857142857142,58.57142857142857,5.557142857142858,20.1760768,24.14285714,DESORPTION,0,Desorption,9,2013,,,,,,,,
19-09-2013,29.8,61.6,2.96,21.61294515,24.8,DESORPTION,0,Desorption,9,2013,,,,,,,,
20-09-2013,28.666666666666668,70,9.583333333333334,22.64142818,23.66666667,DESORPTION,0,Desorption,9,2013,,,,,,,,
21-09-2013,25.2,89,5.18,23.25247761,20.2,ADSORPTION,1,Adsorption,9,2013,,,,,,,,
22-09-2013,28.333333333333332,79.66666666666667,3.0833333333333335,24.47113125,23.33333333,ADSORPTION,1,Adsorption,9,2013,,,,,,,,
23-09-2013,30.285714285714285,68,4.5,23.70443285,25.28571429,DESORPTION,0,Desorption,9,2013,,,,,,,,
24-09-2013,30.75,65.75,5.7875000000000005,23.58538657,25.75,DESORPTION,0,Desorption,9,2013,,,,,,,,
25-09-2013,28.571428571428573,75,6.614285714285715,23.69377349,23.57142857,ADSORPTION,1,Adsorption,9,2013,,,,,,,,
26-09-2013,28.2,78.8,4.08,24.15880311,23.2,ADSORPTION,1,Adsorption,9,2013,,,,,,,,
27-09-2013,29,71.25,7.4125000000000005,23.25311999,24,DESORPTION,0,Desorption,9,2013,,,,,,,,
28-09-2013,30,67.33333333333333,1.2333333333333334,23.26901666,25,DESORPTION,0,Desorption,9,2013,,,,,,,,
29-09-2013,28.142857142857142,79.85714285714286,5.557142857142858,24.32607791,23.14285714,ADSORPTION,1,Adsorption,9,2013,,,,,,,,
30-09-2013,26.857142857142858,84.57142857142857,4.228571428571429,24.03058224,21.85714286,ADSORPTION,1,Adsorption,9,2013,,,,,,,,
01-10-2013,28.285714285714285,68.71428571428571,6.371428571428571,21.97263946,23.28571429,DESORPTION,0,Desorption,9,2013,,,,,,,,
02-10-2013,29.2,61.4,7.42,20.99604375,24.2,DESORPTION,0,Desorption,10,2013,,,,,,,,
03-10-2013,28.6,59,7.4,19.78674645,23.6,DESORPTION,0,Desorption,10,2013,,,,,,,,
04-10-2013,24.833333333333332,84.33333333333333,6.783333333333334,22.00329636,19.83333333,ADSORPTION,1,Adsorption,10,2013,,,,,,,,
05-10-2013,28.5,69,2.0875,22.24515281,23.5,DESORPTION,0,Desorption,10,2013,,,,,,,,
06-10-2013,29.75,66.5,1.85,22.82535626,24.75,DESORPTION,0,Desorption,10,2013,,,,,,,,
07-10-2013,29.714285714285715,66.57142857142857,1.5857142857142859,22.80921378,24.71428571,DESORPTION,0,Desorption,10,2013,,,,,,,,
08-10-2013,29.2,69.4,0,23.00827429,24.2,DESORPTION,0,Desorption,10,2013,,,,,,,,
09-10-2013,30.833333333333332,65.5,5.566666666666667,23.60095269,25.83333333,DESORPTION,0,Desorption,10,2013,,,,,,,,
10-10-2013,29.428571428571427,66.28571428571429,3.9714285714285715,22.46711865,24.42857143,DESORPTION,0,Desorption,10,2013,,,,,,,,
11-10-2013,23.857142857142858,89.85714285714286,4.242857142857143,22.08687365,18.85714286,ADSORPTION,1,Adsorption,10,2013,,,,,,,,
12-10-2013,26.142857142857142,82.57142857142857,2.914285714285714,22.93481772,21.14285714,ADSORPTION,1,Adsorption,10,2013,,,,,,,,
13-10-2013,27.166666666666668,84.33333333333333,0.6166666666666667,24.28637672,22.16666667,ADSORPTION,1,Adsorption,10,2013,,,,,,,,
14-10-2013,27.714285714285715,74.85714285714286,5.557142857142858,22.83616736,22.71428571,ADSORPTION,1,Adsorption,10,2013,,,,,,,,
15-10-2013,25.857142857142858,76.42857142857143,3.6999999999999997,21.38569749,20.85714286,ADSORPTION,1,Adsorption,10,2013,,,,,,,,
16-10-2013,26.428571428571427,75,0,21.62840006,21.42857143,ADSORPTION,1,Adsorption,10,2013,,,,,,,,
17-10-2013,26.857142857142858,76.71428571428571,1.0571428571428572,22.41347635,21.85714286,ADSORPTION,1,Adsorption,10,2013,,,,,,,,
18-10-2013,26.333333333333332,73.16666666666667,0,21.1320753,21.33333333,DESORPTION,0,Desorption,10,2013,,,,,,,,
19-10-2013,24.571428571428573,69.57142857142857,2.1142857142857143,18.62966968,19.57142857,DESORPTION,0,Desorption,10,2013,,,,,,,,
20-10-2013,24.333333333333332,67.83333333333333,1.55,17.99864117,19.33333333,DESORPTION,0,Desorption,10,2013,,,,,,,,
21-10-2013,24.875,63.625,1.3875000000000002,17.49428388,19.875,DESORPTION,0,Desorption,10,2013,,,,,,,,
22-10-2013,27.8,53.6,0,17.50667127,22.8,DESORPTION,0,Desorption,10,2013,,,,,,,,
23-10-2013,25,67.5,1.1625,18.55460058,20,DESORPTION,0,Desorption,10,2013,,,,,,,,
24-10-2013,23.857142857142858,73.14285714285714,1.0571428571428572,18.74682817,18.85714286,DESORPTION,0,Desorption,10,2013,,,,,,,,
25-10-2013,22.8,75.8,1.86,18.29891917,17.8,ADSORPTION,1,Adsorption,10,2013,,,,,,,,
26-10-2013,23,78.2,0.74,18.99142192,18,ADSORPTION,1,Adsorption,10,2013,,,,,,,,
27-10-2013,22.875,66.875,2.5500000000000003,16.38581384,17.875,DESORPTION,0,Desorption,10,2013,,,,,,,,
28-10-2013,22.666666666666668,63.166666666666664,4.933333333333334,15.29508392,17.66666667,DESORPTION,0,Desorption,10,2013,,,,,,,,
29-10-2013,23,62.714285714285715,3.971428571428571,15.49750171,18,DESORPTION,0,Desorption,10,2013,,,,,,,,
30-10-2013,22.857142857142858,67.42857142857143,2.385714285714286,16.49852947,17.85714286,DESORPTION,0,Desorption,10,2013,,,,,,,,
31-10-2013,23.666666666666668,58.833333333333336,3.0833333333333335,15.12766263,18.66666667,DESORPTION,0,Desorption,10,2013,,,,,,,,
01-11-2013,23.428571428571427,69.14285714285714,1.0571428571428572,17.43987637,18.42857143,DESORPTION,0,Desorption,10,2013,,,,,,,,
02-11-2013,21.625,65,4.6375,14.75486789,16.625,DESORPTION,0,Desorption,11,2013,,,,,,,,
03-11-2013,20.625,57.875,5.5625,12.0306599,15.625,DESORPTION,0,Desorption,11,2013,,,,,,,,
04-11-2013,21.166666666666668,54.166666666666664,2.466666666666667,11.53079944,16.16666667,DESORPTION,0,Desorption,11,2013,,,,,,,,
05-11-2013,18.833333333333332,74.33333333333333,0,14.164841,13.83333333,ADSORPTION,1,Adsorption,11,2013,,,,,,,,
06-11-2013,20.571428571428573,66.71428571428571,3.1857142857142855,14.1578798,15.57142857,DESORPTION,0,Desorption,11,2013,,,,,,,,
07-11-2013,20.142857142857142,73.14285714285714,4.500000000000001,15.17527339,15.14285714,ADSORPTION,1,Adsorption,11,2013,,,,,,,,
08-11-2013,18,82.2,19.9125,14.91568609,13,ADSORPTION,1,Adsorption,11,2013,,,,,,,,
09-11-2013,19.857142857142858,73.57142857142857,0.5285714285714286,14.99129792,14.85714286,ADSORPTION,1,Adsorption,11,2013,,,,,,,,
10-11-2013,16.833333333333332,72,2.466666666666667,11.75230728,11.83333333,DESORPTION,0,Desorption,11,2013,,,,,,,,
11-11-2013,18.857142857142858,61.857142857142854,5.814285714285715,11.37971783,13.85714286,DESORPTION,0,Desorption,11,2013,,,,,,,,
12-11-2013,16.571428571428573,71.71428571428571,0.7999999999999999,11.44061328,11.57142857,DESORPTION,0,Desorption,11,2013,,,,,,,,
13-11-2013,17.75,65,3.0125,11.0810097,12.75,DESORPTION,0,Desorption,11,2013,,,,,,,,
14-11-2013,17.625,63.375,3.475,10.58168255,12.625,DESORPTION,0,Desorption,11,2013,,,,,,,,
15-11-2013,17,67,0.925,10.82474001,12,DESORPTION,0,Desorption,11,2013,,,,,,,,
16-11-2013,16.625,69.625,0,11.04560274,11.625,DESORPTION,0,Desorption,11,2013,,,,,,,,
17-11-2013,15.571428571428571,67.42857142857143,2.3857142857142857,9.559340835,10.57142857,DESORPTION,0,Desorption,11,2013,,,,,,,,
18-11-2013,18.5,55.125,7.412500000000001,9.318419164,13.5,DESORPTION,0,Desorption,11,2013,,,,,,,,
19-11-2013,17.875,63.5,7.175,10.84772258,12.875,DESORPTION,0,Desorption,11,2013,,,,,,,,
20-11-2013,18.25,58.875,2.55,10.06629829,13.25,DESORPTION,0,Desorption,11,2013,,,,,,,,
21-11-2013,17.875,66.25,2.0875,11.48736115,12.875,DESORPTION,0,Desorption,11,2013,,,,,,,,
22-11-2013,17.625,74.875,1.1625,13.11119881,12.625,ADSORPTION,1,Adsorption,11,2013,,,,,,,,
23-11-2013,18.142857142857142,77.85714285714286,0.7999999999999999,14.21320519,13.14285714,ADSORPTION,1,Adsorption,11,2013,,,,,,,,
24-11-2013,19.125,58.875,5.0875,10.88614901,14.125,DESORPTION,0,Desorption,11,2013,,,,,,,,
25-11-2013,21.25,49.875,9.5,10.36446122,16.25,DESORPTION,0,Desorption,11,2013,,,,,,,,
26-11-2013,21.25,51.375,9.75,10.80944474,16.25,DESORPTION,0,Desorption,11,2013,,,,,,,,
27-11-2013,19.125,68.5,2.7875,13.18657369,14.125,DESORPTION,0,Desorption,11,2013,,,,,,,,
28-11-2013,18.625,71.875,1.85,13.44621387,13.625,DESORPTION,0,Desorption,11,2013,,,,,,,,
29-11-2013,17.75,66.625,4.8625,11.45385645,12.75,DESORPTION,0,Desorption,11,2013,,,,,,,,
30-11-2013,17.875,69.625,11.8125,12.24123027,12.875,DESORPTION,0,Desorption,11,2013,,,,,,,,
01-12-2013,18,65,1.5857142857142859,11.31812062,13,DESORPTION,0,Desorption,11,2013,,,,,,,,
02-12-2013,17.25,73.25,1.85,12.41451253,12.25,ADSORPTION,1,Adsorption,12,2013,,,,,,,,
03-12-2013,17.5,73.5,1.3875,12.7071472,12.5,ADSORPTION,1,Adsorption,12,2013,,,,,,,,
04-12-2013,17.142857142857142,71.85714285714286,4.228571428571429,12.01941548,12.14285714,DESORPTION,0,Desorption,12,2013,,,,,,,,
05-12-2013,17.142857142857142,69,6.885714285714286,11.40458532,12.14285714,DESORPTION,0,Desorption,12,2013,,,,,,,,
06-12-2013,16.125,72.375,3.7125000000000004,11.15027441,11.125,ADSORPTION,1,Adsorption,12,2013,,,,,,,,
07-12-2013,16,80.5,1.1625,12.64400178,11,ADSORPTION,1,Adsorption,12,2013,,,,,,,,
08-12-2013,16.5,83.625,0,13.71592125,11.5,ADSORPTION,1,Adsorption,12,2013,,,,,,,,
09-12-2013,16.125,79.25,2.3125,12.52678696,11.125,ADSORPTION,1,Adsorption,12,2013,,,,,,,,
10-12-2013,15.5,81.75,2.55,12.39167869,10.5,ADSORPTION,1,Adsorption,12,2013,,,,,,,,
11-12-2013,16.625,71.875,6.475000000000001,11.52591068,11.625,DESORPTION,0,Desorption,12,2013,,,,,,,,
12-12-2013,17.75,62.375,16.9,10.46104649,12.75,DESORPTION,0,Desorption,12,2013,,,,,,,,
13-12-2013,17.142857142857142,67.71428571428571,11.62857142857143,11.12058431,12.14285714,DESORPTION,0,Desorption,12,2013,,,,,,,,
14-12-2013,16.142857142857142,79,0.7999999999999999,12.49595224,11.14285714,ADSORPTION,1,Adsorption,12,2013,,,,,,,,
15-12-2013,15.5,86.25,2.55,13.21077346,10.5,ADSORPTION,1,Adsorption,12,2013,,,,,,,,
16-12-2013,15.25,89.5,1.1625,13.53270674,10.25,ADSORPTION,1,Adsorption,12,2013,,,,,,,,
17-12-2013,14.75,92.875,0.925,13.60765793,9.75,ADSORPTION,1,Adsorption,12,2013,,,,,,,,
18-12-2013,14.875,93,2.0875,13.75224338,9.875,ADSORPTION,1,Adsorption,12,2013,,,,,,,,
19-12-2013,16.125,89.125,3.2499999999999996,14.33086028,11.125,ADSORPTION,1,Adsorption,12,2013,,,,,,,,
20-12-2013,15.375,91.375,4.4125000000000005,13.97551935,10.375,ADSORPTION,1,Adsorption,12,2013,,,,,,,,
21-12-2013,14.75,94,0.4625,13.79303103,9.75,ADSORPTION,1,Adsorption,12,2013,,,,,,,,
22-12-2013,15.25,94,1.3875000000000002,14.28924376,10.25,ADSORPTION,1,Adsorption,12,2013,,,,,,,,
23-12-2013,14.25,88.25,9.025,12.33183497,9.25,ADSORPTION,1,Adsorption,12,2013,,,,,,,,
24-12-2013,13.5,84.75,5.7875000000000005,10.98204928,8.5,ADSORPTION,1,Adsorption,12,2013,,,,,,,,
25-12-2013,13.666666666666666,63.166666666666664,34.4875,6.789166869,8.666666667,DESORPTION,0,Desorption,12,2013,,,,,,,,
26-12-2013,12.125,67.625,4.4,6.315715613,7.125,DESORPTION,0,Desorption,12,2013,,,,,,,,
27-12-2013,11.875,79.875,1.1625,8.511396148,6.875,ADSORPTION,1,Adsorption,12,2013,,,,,,,,
28-12-2013,10.875,70,5.325,5.619838704,5.875,DESORPTION,0,Desorption,12,2013,,,,,,,,
29-12-2013,10.571428571428571,69.42857142857143,5.325,5.211083497,5.571428571,DESORPTION,0,Desorption,12,2013,,,,,,,,
30-12-2013,12.375,79.5,6.4750000000000005,8.928248979,7.375,ADSORPTION,1,Adsorption,12,2013,,,,,,,,
31-12-2013,14.5,89.375,4.862500000000001,12.77147983,9.5,ADSORPTION,1,Adsorption,12,2013,,,,,,,,
01-01-2014,13.375,89.625,7.65,11.70413244,8.375,ADSORPTION,1,Adsorption,12,2014,,,,,,,,
02-01-2014,11,78.375,8.1,7.382077134,6,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
03-01-2014,12.5,74.875,5.325,8.164047714,7.5,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
04-01-2014,12.875,88.125,1.1625,10.95628454,7.875,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
05-01-2014,12.375,89,0.4625,10.61221716,7.375,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
06-01-2014,11.428571428571429,86.28571428571429,27.3375,9.21820024,6.428571429,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
07-01-2014,12.142857142857142,72.28571428571429,20.599999999999998,7.303465359,7.142857143,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
08-01-2014,11.875,76.875,1.85,7.947374862,6.875,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
09-01-2014,12.833333333333334,83,1.2333333333333334,10.01637442,7.833333333,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
10-01-2014,12.375,85.375,0,9.989200012,7.375,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
11-01-2014,12.125,82.625,6.7250000000000005,9.256564655,7.125,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
12-01-2014,12.875,80.875,3.2500000000000004,9.669894424,7.875,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
13-01-2014,14,72.375,1.1625,9.107418862,9,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
14-01-2014,14.875,76.75,2.7875,10.82865669,9.875,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
15-01-2014,12,93.5,0.4625,10.98335447,7,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
16-01-2014,12.285714285714286,90.57142857142857,1.5857142857142859,10.78716694,7.285714286,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
17-01-2014,12,95.75,1.1625,11.34210708,7,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
18-01-2014,12.5,94.25,1.85,11.60018734,7.5,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
19-01-2014,14.5,84.5,3.4749999999999996,11.91721484,9.5,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
20-01-2014,14.625,83.5,4.4125000000000005,11.85892263,9.625,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
21-01-2014,13.571428571428571,96.85714285714286,7.171428571428572,13.08124697,8.571428571,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
22-01-2014,15.25,96.125,6.7124999999999995,14.6355072,10.25,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
23-01-2014,15.625,90.125,6.7125,14.00998766,10.625,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
24-01-2014,13.875,88.875,8.1125,12.06972117,8.875,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
25-01-2014,11.75,95.625,8.3375,11.07372611,6.75,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
26-01-2014,14.375,85.75,8.8125,12.01763044,9.375,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
27-01-2014,16.625,72.375,9.950000000000001,11.63084888,11.625,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
28-01-2014,16.625,69.875,7.4125000000000005,11.09963833,11.625,DESORPTION,0,Desorption,1,2014,,,,,,,,
29-01-2014,14.875,81.875,4.625000000000001,11.80507915,9.875,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
30-01-2014,14.5,83.25,0.925,11.691209,9.5,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
31-01-2014,14.75,82.5,3.0125,11.79836147,9.75,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
01-02-2014,14,79.375,2.55,10.48500858,9,ADSORPTION,1,Adsorption,1,2014,,,,,,,,
02-02-2014,15.25,76.125,1.85,11.06840147,10.25,ADSORPTION,1,Adsorption,2,2014,,,,,,,,
03-02-2014,18.428571428571427,63.857142857142854,12.2875,11.45602523,13.42857143,DESORPTION,0,Desorption,2,2014,,,,,,,,
04-02-2014,18.857142857142858,65.42857142857143,13.424999999999999,12.2309405,13.85714286,DESORPTION,0,Desorption,2,2014,,,,,,,,
05-02-2014,17,72.75,1.625,12.0697684,12,ADSORPTION,1,Adsorption,2,2014,,,,,,,,
06-02-2014,18.5,65.375,6.012500000000001,11.87956562,13.5,DESORPTION,0,Desorption,2,2014,,,,,,,,
07-02-2014,19.625,67.25,15.049999999999999,13.3805536,14.625,DESORPTION,0,Desorption,2,2014,,,,,,,,
08-02-2014,13.625,85.375,8.1125,11.21540447,8.625,ADSORPTION,1,Adsorption,2,2014,,,,,,,,
09-02-2014,12.875,63.375,9.2625,6.087825806,7.875,DESORPTION,0,Desorption,2,2014,,,,,,,,
10-02-2014,12.625,61.75,3.7,5.476418644,7.625,DESORPTION,0,Desorption,2,2014,,,,,,,,
11-02-2014,13.375,64.625,3.7,6.845288405,8.375,DESORPTION,0,Desorption,2,2014,,,,,,,,
12-02-2014,13.25,67,9.262500000000001,7.253099903,8.25,DESORPTION,0,Desorption,2,2014,,,,,,,,
13-02-2014,15.25,64.5,4.875,8.595071435,10.25,DESORPTION,0,Desorption,2,2014,,,,,,,,
14-02-2014,13,95.5,5.3375,12.29702461,8,ADSORPTION,1,Adsorption,2,2014,,,,,,,,
15-02-2014,12.375,89.5,3.9375,10.69639248,7.375,ADSORPTION,1,Adsorption,2,2014,,,,,,,,
16-02-2014,13.5,79,8.7875,9.928104207,8.5,ADSORPTION,1,Adsorption,2,2014,,,,,,,,
17-02-2014,15.125,66.125,12.725,8.844435326,10.125,DESORPTION,0,Desorption,2,2014,,,,,,,,
18-02-2014,15.25,60.125,8.799999999999999,7.561489414,10.25,DESORPTION,0,Desorption,2,2014,,,,,,,,
19-02-2014,15.125,75.375,1.85,10.79847095,10.125,ADSORPTION,1,Adsorption,2,2014,,,,,,,,
20-02-2014,16.125,78.625,1.8625,12.40607913,11.125,ADSORPTION,1,Adsorption,2,2014,,,,,,,,
21-02-2014,17.125,72.25,8.7875,12.08511056,12.125,DESORPTION,0,Desorption,2,2014,,,,,,,,
22-02-2014,16.625,85.625,6.250000000000001,14.20300799,11.625,ADSORPTION,1,Adsorption,2,2014,,,,,,,,
23-02-2014,16.5,80,7.887500000000001,13.03539276,11.5,ADSORPTION,1,Adsorption,2,2014,,,,,,,,
24-02-2014,16.375,69.375,5.3375,10.7523441,11.375,DESORPTION,0,Desorption,2,2014,,,,,,,,
25-02-2014,18.125,69,0.925,12.34291508,13.125,DESORPTION,0,Desorption,2,2014,,,,,,,,
26-02-2014,18.75,71.125,2.0875,13.40498967,13.75,DESORPTION,0,Desorption,2,2014,,,,,,,,
27-02-2014,18.625,76.625,7.175000000000001,14.43335843,13.625,ADSORPTION,1,Adsorption,2,2014,,,,,,,,
28-02-2014,15.625,88.375,5.799999999999999,13.70771333,10.625,ADSORPTION,1,Adsorption,2,2014,,,,,,,,
01-03-2014,16.142857142857142,87.28571428571429,4.242857142857143,14.02616544,11.14285714,ADSORPTION,1,Adsorption,2,2014,,,,,,,,
02-03-2014,16.125,79,5.7875000000000005,12.47860449,11.125,ADSORPTION,1,Adsorption,3,2014,,,,,,,,
03-03-2014,17.875,65.625,3.7,11.34406601,12.875,DESORPTION,0,Desorption,3,2014,,,,,,,,
04-03-2014,18.75,66.375,3.7125000000000004,12.34780556,13.75,DESORPTION,0,Desorption,3,2014,,,,,,,,
05-03-2014,18.875,67,5.325000000000001,12.60960401,13.875,DESORPTION,0,Desorption,3,2014,,,,,,,,
06-03-2014,18.375,64,4.6375,11.4391145,13.375,DESORPTION,0,Desorption,3,2014,,,,,,,,
07-03-2014,18.5,62.875,6.7125,11.2893158,13.5,DESORPTION,0,Desorption,3,2014,,,,,,,,
08-03-2014,19.875,63.875,9.9625,12.82883848,14.875,DESORPTION,0,Desorption,3,2014,,,,,,,,
09-03-2014,22,56.625,7.65,12.98076628,17,DESORPTION,0,Desorption,3,2014,,,,,,,,
10-03-2014,20,63.875,10.8875,12.94709151,15,DESORPTION,0,Desorption,3,2014,,,,,,,,
11-03-2014,20.714285714285715,70,15.6,15.03961174,15.71428571,DESORPTION,0,Desorption,3,2014,,,,,,,,
12-03-2014,20,68.875,6.4875,14.1058098,15,DESORPTION,0,Desorption,3,2014,,,,,,,,
13-03-2014,19,60.625,9.950000000000001,11.21032924,14,DESORPTION,0,Desorption,3,2014,,,,,,,,
14-03-2014,19.625,61.25,5.800000000000001,11.95355565,14.625,DESORPTION,0,Desorption,3,2014,,,,,,,,
